id_venda,data_venda,id_cliente,id_produto,canal_venda,quantidade,preco_unitario
VND-0012725,2024-12-07T20:43:29,CLI-00444,PROD-0006,App Mobile,1,428.53
VND-0009110,2024-12-07T22:04:40,CLI-00070,PROD-0041,Redes Sociais,3,177.72
VND-0001962,2024-12-08T00:53:38,CLI-00090,PROD-0035,Site,1,701.3
VND-0001322,2024-12-08T01:07:22,CLI-00034,PROD-0012,Redes Sociais,1,6511.07
VND-0010813,2024-12-08T04:09:53,CLI-00412,PROD-0049,App Mobile,2,146.66
VND-0010247,2024-12-08T05:15:44,CLI-00080,PROD-0026,App Mobile,1,134.06
VND-0003142,2024-12-08T05:37:00,CLI-00498,PROD-0036,App Mobile,4,329.26
VND-0012753,2024-12-08T06:04:10,CLI-00071,PROD-0014,App Mobile,2,4078.55
VND-0011963,2024-12-08T07:00:59,CLI-00223,PROD-0004,Midia Paga,4,3264.38
VND-0001544,2024-12-08T08:37:33,CLI-00024,PROD-0039,Redes Sociais,3,996.84
VND-0013378,2024-12-08T08:51:49,CLI-00498,PROD-0018,Midia Paga,1,4800.24
VND-0004776,2024-12-08T09:20:38,CLI-00408,PROD-0016,Midia Paga,5,2942.01
VND-0000898,2024-12-08T10:04:14,CLI-00004,PROD-0002,App Mobile,2,4103.69
VND-0001477,2024-12-08T10:04:21,CLI-00347,PROD-0023,Midia Paga,1,378.68
VND-0001247,2024-12-08T10:06:13,CLI-00068,PROD-0025,App Mobile,1,148.45
VND-0010614,2024-12-08T10:18:38,CLI-00002,PROD-0032,Loja Física,1,879.5
VND-0006386,2024-12-08T10:20:43,CLI-00486,PROD-0038,Midia Paga,4,76.97
VND-0006509,2024-12-08T10:34:38,CLI-00452,PROD-0069,Midia Paga,1,96.7
VND-0002800,2024-12-08T11:27:14,CLI-00011,PROD-0068,App Mobile,1,82.22
VND-0004717,2024-12-08T11:42:44,CLI-00022,PROD-0068,Email Marketing,4,78.84
VND-0000204,2024-12-08T13:55:21,CLI-00369,PROD-0074,App Mobile,2,221.25
VND-0014939,2024-12-08T14:09:26,CLI-00029,PROD-0005,Email Marketing,1,3594.01
VND-0012778,2024-12-08T14:13:59,CLI-00036,PROD-0045,Midia Paga,1,447.27
VND-0009018,2024-12-08T15:05:11,CLI-00059,PROD-0043,App Mobile,2,693.08
VND-0010081,2024-12-08T15:15:55,CLI-00484,PROD-0073,Marketplace,3,454.38
VND-0012586,2024-12-08T15:33:07,CLI-00025,PROD-0069,Organico,3,102.37
VND-0004453,2024-12-08T16:45:41,CLI-00011,PROD-0016,App Mobile,3,3343.05
VND-0002578,2024-12-08T16:46:51,CLI-00398,PROD-0052,App Mobile,2,42.46
VND-0002154,2024-12-08T16:47:29,CLI-00005,PROD-0042,App Mobile,1,656.14
VND-0013503,2024-12-08T17:08:01,CLI-00035,PROD-0032,App Mobile,1,890.51
VND-0004877,2024-12-08T17:47:59,CLI-00030,PROD-0045,Site,1,431.18
VND-0013696,2024-12-08T18:23:10,CLI-00436,PROD-0025,App Mobile,1,150.05
VND-0014209,2024-12-08T18:38:17,CLI-00003,PROD-0060,App Mobile,1,142.95
VND-0006906,2024-12-08T19:16:55,CLI-00052,PROD-0048,App Mobile,1,251.03
VND-0011037,2024-12-08T19:46:21,CLI-00063,PROD-0003,App Mobile,1,2002.3
VND-0011608,2024-12-08T19:54:39,CLI-00058,PROD-0025,Loja Física,1,183.12
VND-0006433,2024-12-08T20:41:15,CLI-00050,PROD-0005,App Mobile,1,3621.89
VND-0001812,2024-12-08T22:42:12,CLI-00087,PROD-0053,Site,1,138.9
VND-0013446,2024-12-08T22:55:32,CLI-00080,PROD-0007,App Mobile,3,3533.26
VND-0014691,2024-12-09T05:12:40,CLI-00090,PROD-0017,Midia Paga,1,2772.13
VND-0014083,2024-12-09T06:11:42,CLI-00070,PROD-0065,App Mobile,1,151.15
VND-0000170,2024-12-09T07:22:32,CLI-00452,PROD-0069,Midia Paga,2,110.21
VND-0000259,2024-12-09T09:04:16,CLI-00382,PROD-0060,App Mobile,1,131.23
VND-0001685,2024-12-09T09:05:51,CLI-00063,PROD-0037,Organico,1,948.25
VND-0011020,2024-12-09T10:00:56,CLI-00076,PROD-0037,App Mobile,2,888.52
VND-0001165,2024-12-09T10:04:36,CLI-00072,PROD-0036,Email Marketing,1,326.46
VND-0000730,2024-12-09T10:28:39,CLI-00253,PROD-0041,Midia Paga,1,206.23
VND-0010965,2024-12-09T10:49:37,CLI-00006,PROD-0022,Organico,1,109.55
VND-0000477,2024-12-09T10:51:34,CLI-00260,PROD-0043,Marketplace,2,805.54
VND-0009617,2024-12-09T10:58:04,CLI-00282,PROD-0068,Site,3,84.08
VND-0013921,2024-12-09T11:10:27,CLI-00493,PROD-0002,Midia Paga,3,3675.58
VND-0014012,2024-12-09T11:17:42,CLI-00043,PROD-0048,App Mobile,1,231.42
VND-0005027,2024-12-09T11:26:54,CLI-00092,PROD-0037,Midia Paga,1,1117.52
VND-0012708,2024-12-09T11:31:55,CLI-00007,PROD-0064,WhatsApp,1,217.9
VND-0004794,2024-12-09T11:40:10,CLI-00396,PROD-0025,Site,1,190.24
VND-0003707,2024-12-09T11:45:06,CLI-00252,PROD-0002,Midia Paga,1,4249.52
VND-0003291,2024-12-09T12:06:31,CLI-00055,PROD-0008,Site,2,1669.75
VND-0008881,2024-12-09T13:05:12,CLI-00248,PROD-0061,Site,2,65.99
VND-0010653,2024-12-09T13:13:33,CLI-00140,PROD-0065,App Mobile,1,130.72
VND-0010373,2024-12-09T14:40:42,CLI-00039,PROD-0032,Midia Paga,2,812.36
VND-0009398,2024-12-09T14:45:07,CLI-00071,PROD-0058,Redes Sociais,2,27.87
VND-0011764,2024-12-09T15:54:29,CLI-00498,PROD-0050,Site,3,391.16
VND-0011420,2024-12-09T15:54:34,CLI-00049,PROD-0021,App Mobile,1,295.46
VND-0009562,2024-12-09T16:30:34,CLI-00070,PROD-0034,Site,1,383.16
VND-0003681,2024-12-09T16:41:54,CLI-00093,PROD-0060,Midia Paga,1,134.56
VND-0003572,2024-12-09T17:06:23,CLI-00314,PROD-0013,App Mobile,1,5015.65
VND-0004252,2024-12-09T17:27:31,CLI-00036,PROD-0066,Organico,1,263.31
VND-0003933,2024-12-09T17:37:55,CLI-00003,PROD-0036,App Mobile,1,289.97
VND-0002545,2024-12-09T17:57:27,CLI-00060,PROD-0057,Site,1,91.14
VND-0006679,2024-12-09T18:45:57,CLI-00125,PROD-0036,Site,2,281.13
VND-0000701,2024-12-09T18:51:38,CLI-00031,PROD-0061,Redes Sociais,1,72.83
VND-0012580,2024-12-09T19:08:56,CLI-00096,PROD-0043,Midia Paga,2,703.51
VND-0004354,2024-12-09T19:33:58,CLI-00351,PROD-0028,Loja Física,2,535.2
VND-0011288,2024-12-09T19:35:47,CLI-00041,PROD-0039,App Mobile,2,999.52
VND-0007941,2024-12-09T19:37:21,CLI-00420,PROD-0019,Midia Paga,1,4667.48
VND-0006836,2024-12-09T19:37:27,CLI-00067,PROD-0058,Midia Paga,1,27.35
VND-0003674,2024-12-09T19:48:00,CLI-00053,PROD-0056,Site,3,29.93
VND-0001945,2024-12-09T20:15:08,CLI-00396,PROD-0024,Site,4,403.32
VND-0003166,2024-12-09T22:56:35,CLI-00092,PROD-0070,Midia Paga,1,211.59
VND-0007051,2024-12-10T01:38:21,CLI-00423,PROD-0012,App Mobile,1,5543.72
VND-0003690,2024-12-10T02:10:58,CLI-00042,PROD-0078,App Mobile,1,368.88
VND-0001869,2024-12-10T02:31:07,CLI-00009,PROD-0029,Redes Sociais,2,586.22
VND-0007428,2024-12-10T04:49:46,CLI-00002,PROD-0013,Organico,1,4237.58
VND-0007592,2024-12-10T04:59:23,CLI-00002,PROD-0073,Midia Paga,1,473.75
VND-0000811,2024-12-10T06:11:26,CLI-00001,PROD-0078,Organico,5,394.39
VND-0011469,2024-12-10T09:07:45,CLI-00020,PROD-0032,App Mobile,1,1002.88
VND-0007661,2024-12-10T09:48:42,CLI-00007,PROD-0067,Midia Paga,1,199.52
VND-0005678,2024-12-10T09:59:10,CLI-00071,PROD-0012,Site,1,6331.99
VND-0007995,2024-12-10T10:05:57,CLI-00272,PROD-0044,Redes Sociais,5,393.09
VND-0003768,2024-12-10T10:31:29,CLI-00433,PROD-0028,WhatsApp,1,478.4
VND-0005050,2024-12-10T10:43:15,CLI-00008,PROD-0035,App Mobile,1,676.96
VND-0007413,2024-12-10T10:48:27,CLI-00006,PROD-0062,Marketplace,4,89.28
VND-0008351,2024-12-10T11:10:54,CLI-00095,PROD-0027,App Mobile,1,163.92
VND-0007059,2024-12-10T11:48:20,CLI-00150,PROD-0007,App Mobile,1,3850.65
VND-0009660,2024-12-10T11:54:29,CLI-00087,PROD-0020,Site,4,8303.59
VND-0011494,2024-12-10T12:19:53,CLI-00073,PROD-0021,App Mobile,5,323.64
VND-0004844,2024-12-10T12:20:17,CLI-00088,PROD-0045,Marketplace,1,457.97
VND-0005234,2024-12-10T12:45:46,CLI-00377,PROD-0001,Midia Paga,1,3092.44
VND-0011502,2024-12-10T13:12:18,CLI-00389,PROD-0022,Email Marketing,2,106.79
VND-0009423,2024-12-10T13:19:52,CLI-00044,PROD-0028,Loja Física,1,506.33
VND-0006201,2024-12-10T14:21:14,CLI-00142,PROD-0004,Midia Paga,1,3997.17
VND-0005152,2024-12-10T15:34:06,CLI-00048,PROD-0076,App Mobile,1,387.61
VND-0006465,2024-12-10T15:49:29,CLI-00436,PROD-0014,App Mobile,1,3840.61
VND-0006272,2024-12-10T15:53:50,CLI-00087,PROD-0011,Loja Física,1,4420.22
VND-0005426,2024-12-10T16:03:52,CLI-00342,PROD-0029,App Mobile,1,519.69
VND-0014578,2024-12-10T16:25:14,CLI-00072,PROD-0008,Marketplace,2,1512.03
VND-0011805,2024-12-10T16:52:41,CLI-00028,PROD-0060,Marketplace,3,120.68
VND-0008413,2024-12-10T16:58:52,CLI-00030,PROD-0019,App Mobile,2,4670.26
VND-0006449,2024-12-10T17:10:35,CLI-00189,PROD-0075,App Mobile,1,290.37
VND-0010817,2024-12-10T17:25:02,CLI-00086,PROD-0026,Midia Paga,1,164.21
VND-0002180,2024-12-10T18:05:07,CLI-00085,PROD-0018,Site,2,4617.97
VND-0011634,2024-12-10T18:18:37,CLI-00482,PROD-0036,Organico,1,337.45
VND-0000445,2024-12-10T18:18:39,CLI-00126,PROD-0014,App Mobile,3,4355.67
VND-0014264,2024-12-10T18:39:39,CLI-00037,PROD-0002,App Mobile,2,4101.58
VND-0014448,2024-12-10T19:03:46,CLI-00089,PROD-0008,Email Marketing,1,1441.88
VND-0004996,2024-12-10T19:34:05,CLI-00094,PROD-0017,Midia Paga,2,3080.66
VND-0003627,2024-12-10T20:11:32,CLI-00036,PROD-0020,Midia Paga,1,7350.35
VND-0005826,2024-12-10T22:51:30,CLI-00062,PROD-0032,Site,2,941.12
VND-0011836,2024-12-10T22:53:52,CLI-00016,PROD-0029,WhatsApp,1,636.29
VND-0013647,2024-12-10T23:21:11,CLI-00208,PROD-0072,Site,1,512.07
VND-0002491,2024-12-10T23:21:21,CLI-00055,PROD-0035,Site,1,595.85
VND-0005669,2024-12-10T23:24:49,CLI-00012,PROD-0041,App Mobile,3,205.78
VND-0010258,2024-12-11T00:03:48,CLI-00043,PROD-0077,App Mobile,4,237.04
VND-0011394,2024-12-11T01:37:44,CLI-00061,PROD-0055,Email Marketing,1,46.16
VND-0009429,2024-12-11T01:56:32,CLI-00022,PROD-0002,Midia Paga,1,4689.44
VND-0003693,2024-12-11T02:12:00,CLI-00012,PROD-0027,App Mobile,1,184.0
VND-0014023,2024-12-11T06:01:42,CLI-00107,PROD-0052,Email Marketing,3,42.88
VND-0010455,2024-12-11T06:33:42,CLI-00049,PROD-0036,Midia Paga,2,343.13
VND-0009726,2024-12-11T06:42:01,CLI-00043,PROD-0005,Loja Física,2,4516.34
VND-0004224,2024-12-11T07:11:51,CLI-00224,PROD-0032,WhatsApp,1,820.18
VND-0001416,2024-12-11T07:46:55,CLI-00018,PROD-0052,Organico,1,49.94
VND-0012010,2024-12-11T07:56:54,CLI-00020,PROD-0068,Site,1,83.92
VND-0009342,2024-12-11T08:06:12,CLI-00050,PROD-0010,Site,1,3553.39
VND-0004339,2024-12-11T08:07:52,CLI-00037,PROD-0041,App Mobile,1,206.1
VND-0008450,2024-12-11T08:43:36,CLI-00025,PROD-0070,Marketplace,2,216.42
VND-0006511,2024-12-11T09:05:32,CLI-00228,PROD-0035,Midia Paga,1,712.53
VND-0004869,2024-12-11T09:19:16,CLI-00005,PROD-0047,App Mobile,1,83.06
VND-0002014,2024-12-11T09:23:21,CLI-00038,PROD-0006,Marketplace,3,443.7
VND-0010093,2024-12-11T09:28:13,CLI-00060,PROD-0003,Midia Paga,1,1927.54
VND-0013277,2024-12-11T10:36:28,CLI-00026,PROD-0013,Organico,3,4551.45
VND-0014623,2024-12-11T11:15:12,CLI-00089,PROD-0067,Loja Física,1,231.91
VND-0006346,2024-12-11T11:37:10,CLI-00360,PROD-0021,Email Marketing,1,336.46
VND-0010418,2024-12-11T11:38:24,CLI-00193,PROD-0047,Marketplace,1,78.71
VND-0014633,2024-12-11T11:58:45,CLI-00099,PROD-0070,App Mobile,1,174.04
VND-0011658,2024-12-11T12:05:34,CLI-00477,PROD-0080,Loja Física,1,75.22
VND-0012629,2024-12-11T13:09:48,CLI-00359,PROD-0052,Midia Paga,2,47.51
VND-0003628,2024-12-11T13:33:34,CLI-00239,PROD-0053,Loja Física,1,135.01
VND-0007558,2024-12-11T14:15:22,CLI-00340,PROD-0076,Site,1,449.53
VND-0004346,2024-12-11T14:34:51,CLI-00378,PROD-0026,Midia Paga,1,160.3
VND-0006742,2024-12-11T14:42:25,CLI-00100,PROD-0016,Midia Paga,1,3110.96
VND-0009300,2024-12-11T15:24:45,CLI-00073,PROD-0039,Midia Paga,2,1199.81
VND-0007923,2024-12-11T16:03:34,CLI-00388,PROD-0075,Site,1,252.56
VND-0012733,2024-12-11T16:14:00,CLI-00490,PROD-0069,App Mobile,1,110.34
VND-0000734,2024-12-11T17:25:51,CLI-00079,PROD-0047,Redes Sociais,1,79.02
VND-0012961,2024-12-11T17:35:33,CLI-00035,PROD-0003,Midia Paga,1,1571.0
VND-0014149,2024-12-11T17:36:24,CLI-00476,PROD-0036,Midia Paga,1,276.23
VND-0014907,2024-12-11T17:51:41,CLI-00026,PROD-0068,Loja Física,1,93.97
VND-0012339,2024-12-11T18:00:06,CLI-00009,PROD-0059,App Mobile,2,117.7
VND-0003942,2024-12-11T18:19:21,CLI-00020,PROD-0020,Loja Física,1,8763.6
VND-0003662,2024-12-11T18:26:56,CLI-00046,PROD-0060,Midia Paga,1,124.32
VND-0012870,2024-12-11T19:23:56,CLI-00090,PROD-0061,Marketplace,2,68.37
VND-0001519,2024-12-11T19:49:20,CLI-00055,PROD-0020,App Mobile,1,7267.61
VND-0014200,2024-12-11T20:37:12,CLI-00037,PROD-0030,Midia Paga,2,68.4
VND-0012420,2024-12-11T20:50:39,CLI-00481,PROD-0069,Loja Física,1,94.36
VND-0009041,2024-12-11T21:30:57,CLI-00291,PROD-0015,Site,1,2255.41
VND-0009688,2024-12-11T23:16:11,CLI-00021,PROD-0067,Midia Paga,1,178.62
VND-0002815,2024-12-12T03:55:53,CLI-00112,PROD-0061,Site,1,73.11
VND-0013831,2024-12-12T05:02:49,CLI-00054,PROD-0076,App Mobile,3,386.8
VND-0008029,2024-12-12T05:29:35,CLI-00326,PROD-0028,Site,3,408.3
VND-0014622,2024-12-12T09:38:37,CLI-00019,PROD-0042,Midia Paga,1,769.32
VND-0011530,2024-12-12T09:40:14,CLI-00097,PROD-0069,App Mobile,1,112.46
VND-0014725,2024-12-12T09:49:02,CLI-00005,PROD-0049,Marketplace,1,145.58
VND-0000598,2024-12-12T11:42:05,CLI-00201,PROD-0003,WhatsApp,2,1553.5
VND-0003517,2024-12-12T12:22:22,CLI-00047,PROD-0064,App Mobile,4,214.59
VND-0008370,2024-12-12T12:49:08,CLI-00056,PROD-0057,App Mobile,3,115.42
VND-0014966,2024-12-12T13:09:06,CLI-00073,PROD-0067,App Mobile,1,181.98
VND-0014842,2024-12-12T13:12:08,CLI-00038,PROD-0058,Site,2,29.38
VND-0011948,2024-12-12T13:26:07,CLI-00025,PROD-0066,Midia Paga,4,247.45
VND-0005391,2024-12-12T13:46:27,CLI-00065,PROD-0059,Loja Física,2,120.86
VND-0011305,2024-12-12T13:57:23,CLI-00191,PROD-0037,Site,1,1131.35
VND-0000047,2024-12-12T14:25:31,CLI-00228,PROD-0019,Loja Física,1,4649.36
VND-0011693,2024-12-12T14:27:06,CLI-00002,PROD-0034,Midia Paga,3,391.61
VND-0000777,2024-12-12T14:33:25,CLI-00017,PROD-0061,App Mobile,1,59.33
VND-0008676,2024-12-12T14:39:24,CLI-00004,PROD-0010,Site,2,3635.91
VND-0012334,2024-12-12T14:40:38,CLI-00208,PROD-0060,Midia Paga,1,110.34
VND-0010194,2024-12-12T14:55:06,CLI-00085,PROD-0021,Midia Paga,2,350.73
VND-0001007,2024-12-12T14:56:34,CLI-00094,PROD-0018,Midia Paga,1,5299.67
VND-0012732,2024-12-12T16:04:23,CLI-00427,PROD-0057,Site,1,118.85
VND-0008256,2024-12-12T16:21:45,CLI-00071,PROD-0056,App Mobile,1,24.68
VND-0011160,2024-12-12T16:55:00,CLI-00015,PROD-0012,Midia Paga,1,5883.48
VND-0011943,2024-12-12T17:04:04,CLI-00225,PROD-0028,App Mobile,1,404.3
VND-0014024,2024-12-12T17:04:44,CLI-00404,PROD-0048,Midia Paga,2,240.55
VND-0004370,2024-12-12T17:17:05,CLI-00057,PROD-0018,Midia Paga,2,5215.55
VND-0007147,2024-12-12T17:22:10,CLI-00445,PROD-0038,Email Marketing,1,82.19
VND-0006812,2024-12-12T18:26:52,CLI-00052,PROD-0044,App Mobile,2,444.99
VND-0011520,2024-12-12T18:53:19,CLI-00072,PROD-0060,App Mobile,1,110.77
VND-0004088,2024-12-12T19:19:00,CLI-00319,PROD-0079,Site,4,455.83
VND-0006797,2024-12-12T19:42:33,CLI-00076,PROD-0002,Loja Física,2,3709.68
VND-0008525,2024-12-12T20:16:29,CLI-00102,PROD-0005,Midia Paga,2,4090.53
VND-0003697,2024-12-12T20:50:04,CLI-00130,PROD-0074,Site,1,208.73
VND-0009974,2024-12-12T22:12:55,CLI-00089,PROD-0052,Organico,5,45.32
VND-0012331,2024-12-12T22:37:34,CLI-00079,PROD-0026,Marketplace,2,164.33
VND-0012698,2024-12-12T23:40:15,CLI-00035,PROD-0028,Marketplace,1,444.5
VND-0001214,2024-12-13T00:40:24,CLI-00029,PROD-0005,Midia Paga,4,3916.37
VND-0013316,2024-12-13T01:13:40,CLI-00087,PROD-0066,Site,1,233.36
VND-0008705,2024-12-13T02:39:57,CLI-00110,PROD-0050,Midia Paga,2,473.19
VND-0008124,2024-12-13T02:53:29,CLI-00129,PROD-0042,Marketplace,1,721.05
VND-0013122,2024-12-13T03:36:11,CLI-00048,PROD-0019,App Mobile,4,4641.07
VND-0000796,2024-12-13T04:10:03,CLI-00099,PROD-0012,Email Marketing,2,5260.43
VND-0000820,2024-12-13T06:01:44,CLI-00217,PROD-0067,App Mobile,3,218.61
VND-0013807,2024-12-13T06:32:12,CLI-00109,PROD-0074,App Mobile,5,206.63
VND-0005359,2024-12-13T07:53:14,CLI-00065,PROD-0037,Marketplace,1,957.12
VND-0012278,2024-12-13T08:25:00,CLI-00030,PROD-0046,Organico,1,633.18
VND-0010650,2024-12-13T08:28:12,CLI-00283,PROD-0061,Marketplace,5,58.03
VND-0006251,2024-12-13T08:50:16,CLI-00106,PROD-0067,App Mobile,1,206.37
VND-0009779,2024-12-13T09:03:00,CLI-00054,PROD-0050,App Mobile,1,378.32
VND-0006294,2024-12-13T09:05:15,CLI-00483,PROD-0065,Marketplace,1,137.52
VND-0013457,2024-12-13T10:20:19,CLI-00047,PROD-0074,App Mobile,1,199.77
VND-0008603,2024-12-13T10:41:08,CLI-00393,PROD-0047,App Mobile,1,76.9
VND-0010246,2024-12-13T10:46:55,CLI-00429,PROD-0061,Marketplace,1,56.22
VND-0000045,2024-12-13T10:52:06,CLI-00074,PROD-0035,Midia Paga,1,776.4
VND-0005528,2024-12-13T11:04:11,CLI-00298,PROD-0035,Midia Paga,1,775.35
VND-0009367,2024-12-13T11:05:01,CLI-00318,PROD-0027,App Mobile,1,151.01
VND-0010148,2024-12-13T11:11:43,CLI-00069,PROD-0078,Loja Física,1,424.03
VND-0010391,2024-12-13T11:30:05,CLI-00249,PROD-0053,Midia Paga,1,129.58
VND-0009542,2024-12-13T11:49:06,CLI-00023,PROD-0035,Midia Paga,1,749.68
VND-0008019,2024-12-13T11:51:29,CLI-00010,PROD-0052,Midia Paga,1,39.71
VND-0014698,2024-12-13T12:12:25,CLI-00302,PROD-0024,Loja Física,1,332.37
VND-0012378,2024-12-13T13:37:07,CLI-00085,PROD-0027,Midia Paga,1,159.44
VND-0013786,2024-12-13T13:42:32,CLI-00071,PROD-0029,App Mobile,1,539.04
VND-0010570,2024-12-13T14:36:32,CLI-00067,PROD-0026,Midia Paga,1,139.39
VND-0000642,2024-12-13T15:20:09,CLI-00356,PROD-0004,Midia Paga,1,4154.0
VND-0004857,2024-12-13T16:03:48,CLI-00079,PROD-0062,App Mobile,1,109.48
VND-0009787,2024-12-13T16:25:22,CLI-00191,PROD-0048,Site,1,227.45
VND-0005505,2024-12-13T16:29:36,CLI-00250,PROD-0073,Organico,2,477.55
VND-0012317,2024-12-13T16:35:01,CLI-00041,PROD-0055,Organico,1,44.74
VND-0014920,2024-12-13T17:04:33,CLI-00084,PROD-0079,App Mobile,2,403.07
VND-0009869,2024-12-13T17:16:17,CLI-00023,PROD-0066,Midia Paga,2,248.45
VND-0002634,2024-12-13T17:25:06,CLI-00028,PROD-0006,Marketplace,1,516.15
VND-0010892,2024-12-13T17:40:47,CLI-00225,PROD-0025,Site,4,190.35
VND-0006051,2024-12-13T17:51:37,CLI-00366,PROD-0039,App Mobile,2,1007.35
VND-0008630,2024-12-13T17:52:31,CLI-00322,PROD-0040,Site,2,315.38
VND-0004973,2024-12-13T18:14:41,CLI-00078,PROD-0022,Midia Paga,1,121.79
VND-0002397,2024-12-13T18:21:59,CLI-00029,PROD-0018,App Mobile,1,5518.2
VND-0000545,2024-12-13T19:25:20,CLI-00133,PROD-0026,Loja Física,1,150.43
VND-0000415,2024-12-13T19:39:55,CLI-00437,PROD-0018,Midia Paga,1,4672.82
VND-0004189,2024-12-13T19:43:39,CLI-00098,PROD-0022,Midia Paga,2,112.97
VND-0008919,2024-12-13T19:50:49,CLI-00070,PROD-0071,App Mobile,1,33.81
VND-0014660,2024-12-13T20:13:10,CLI-00093,PROD-0025,Site,1,180.88
VND-0003660,2024-12-13T20:26:05,CLI-00087,PROD-0020,Midia Paga,1,7120.3
VND-0000966,2024-12-13T20:30:22,CLI-00182,PROD-0003,Midia Paga,1,1800.8
VND-0003549,2024-12-13T22:22:19,CLI-00206,PROD-0035,Site,2,664.77
VND-0009351,2024-12-13T22:28:40,CLI-00051,PROD-0010,Site,1,3960.92
VND-0008913,2024-12-14T03:07:27,CLI-00271,PROD-0058,Site,1,28.99
VND-0014315,2024-12-14T04:02:27,CLI-00053,PROD-0011,Site,1,5078.43
VND-0002111,2024-12-14T04:33:00,CLI-00064,PROD-0005,Midia Paga,1,4292.25
VND-0013854,2024-12-14T06:47:48,CLI-00028,PROD-0010,Midia Paga,2,4101.19
VND-0011352,2024-12-14T09:56:57,CLI-00049,PROD-0014,Organico,5,4248.11
VND-0003861,2024-12-14T10:01:48,CLI-00074,PROD-0027,Midia Paga,2,153.47
VND-0001107,2024-12-14T10:08:28,CLI-00037,PROD-0052,Site,1,44.9
VND-0009375,2024-12-14T10:16:24,CLI-00068,PROD-0058,Redes Sociais,1,23.77
VND-0002457,2024-12-14T10:41:56,CLI-00322,PROD-0065,App Mobile,1,164.23
VND-0009235,2024-12-14T11:09:45,CLI-00065,PROD-0025,Midia Paga,1,148.23
VND-0008018,2024-12-14T11:55:55,CLI-00031,PROD-0034,Site,1,369.65
VND-0000157,2024-12-14T12:01:15,CLI-00060,PROD-0065,Email Marketing,3,146.11
VND-0006931,2024-12-14T12:05:32,CLI-00096,PROD-0040,Midia Paga,1,309.77
VND-0003422,2024-12-14T12:21:34,CLI-00100,PROD-0062,App Mobile,1,99.38
VND-0007313,2024-12-14T12:31:29,CLI-00078,PROD-0030,Midia Paga,1,59.19
VND-0014990,2024-12-14T12:38:26,CLI-00393,PROD-0066,Midia Paga,1,223.64
VND-0003892,2024-12-14T13:36:28,CLI-00500,PROD-0013,Midia Paga,1,4546.97
VND-0006219,2024-12-14T14:04:41,CLI-00007,PROD-0072,Midia Paga,3,432.86
VND-0004606,2024-12-14T14:20:15,CLI-00177,PROD-0035,Midia Paga,1,751.51
VND-0004191,2024-12-14T14:54:23,CLI-00209,PROD-0057,Email Marketing,1,98.18
VND-0001940,2024-12-14T15:33:56,CLI-00450,PROD-0066,Midia Paga,1,230.81
VND-0010052,2024-12-14T15:35:22,CLI-00249,PROD-0030,App Mobile,1,56.65
VND-0011573,2024-12-14T15:38:04,CLI-00041,PROD-0019,Site,1,4214.76
VND-0009013,2024-12-14T16:21:49,CLI-00293,PROD-0012,Organico,1,5236.96
VND-0008009,2024-12-14T16:49:16,CLI-00010,PROD-0006,App Mobile,1,506.29
VND-0001086,2024-12-14T16:56:29,CLI-00358,PROD-0021,Loja Física,1,284.31
VND-0004303,2024-12-14T17:20:33,CLI-00060,PROD-0008,App Mobile,2,1354.57
VND-0014456,2024-12-14T17:29:41,CLI-00397,PROD-0041,Midia Paga,3,193.31
VND-0009345,2024-12-14T18:37:33,CLI-00262,PROD-0062,Redes Sociais,2,116.93
VND-0002960,2024-12-14T18:52:10,CLI-00061,PROD-0027,App Mobile,1,167.03
VND-0004024,2024-12-14T19:01:52,CLI-00021,PROD-0030,App Mobile,1,66.06
VND-0000073,2024-12-14T19:41:04,CLI-00051,PROD-0076,WhatsApp,1,440.43
VND-0012899,2024-12-14T19:44:59,CLI-00024,PROD-0026,Midia Paga,2,155.5
VND-0013034,2024-12-14T19:48:14,CLI-00137,PROD-0077,Midia Paga,3,213.24
VND-0007673,2024-12-14T20:36:45,CLI-00334,PROD-0059,Site,1,108.99
VND-0004891,2024-12-14T20:44:49,CLI-00048,PROD-0008,App Mobile,3,1647.86
VND-0011044,2024-12-14T20:59:04,CLI-00277,PROD-0075,Organico,2,263.91
VND-0003571,2024-12-14T21:07:04,CLI-00055,PROD-0027,App Mobile,1,174.63
VND-0014206,2024-12-14T22:07:30,CLI-00081,PROD-0072,Midia Paga,1,471.87
VND-0002701,2024-12-15T01:26:04,CLI-00049,PROD-0033,Loja Física,2,346.55
VND-0008237,2024-12-15T02:02:07,CLI-00086,PROD-0007,Midia Paga,1,4400.31
VND-0009516,2024-12-15T05:12:46,CLI-00080,PROD-0008,Marketplace,1,1508.21
VND-0006774,2024-12-15T06:44:17,CLI-00094,PROD-0004,Redes Sociais,2,3099.57
VND-0005045,2024-12-15T06:47:22,CLI-00208,PROD-0067,App Mobile,2,198.94
VND-0013570,2024-12-15T07:22:57,CLI-00032,PROD-0055,Redes Sociais,1,36.96
VND-0013327,2024-12-15T07:26:18,CLI-00094,PROD-0048,Loja Física,1,246.76
VND-0008183,2024-12-15T07:34:51,CLI-00344,PROD-0045,Midia Paga,1,375.64
VND-0012680,2024-12-15T08:22:22,CLI-00066,PROD-0056,Site,1,27.31
VND-0003090,2024-12-15T10:08:13,CLI-00019,PROD-0078,App Mobile,5,420.85
